"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-11",,,,,"0.02",",,C",,,,,"34",",,C","41",",,C","27",",,C","    9",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-12",,,,,"0.06",",,C",,,,,"49",",,C","58",",,C","41",",,C","   11",",,C",,,,,"120.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-13",,,,,"0.00",",,C",,,,,"46",",,C","58",",,C","34",",,C","   25",",,C",,,,,"116.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-14",,,,,"0.98",",,C",,,,,"35",",,C","40",",,C","31",",,C","    7",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-15",,,,,"0.05",",,C",,,,,"37",",,C","45",",,C","29",",,C","   29",",,C",,,,,"149.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-16",,,,,"0.00",",,C",,,,,"35",",,C","46",",,C","25",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-17",,,,,"0.00",",,C",,,,,"41",",,C","56",",,C","26",",,C","   10",",,C",,,,,"116.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-18",,,,,"0.07",",,C",,,,,"55",",,C","64",",,C","46",",,C","    9",",,C",,,,,"82.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-19",,,,,"0.57",",,C",,,,,"47",",,C","54",",,C","41",",,C","    1",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-20",,,,,"0.79",",,C",,,,,"44",",,C","48",",,C","40",",,C","    7",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-21",,,,,"0.00",",,C",,,,,"45",",,C","51",",,C","39",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-22",,,,,"0.00",",,C",,,,,"47",",,C","59",",,C","35",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-23",,,,,"0.31",",,C",,,,,"50",",,C","59",",,C","42",",,C","   26",",,C",,,,,"129.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-24",,,,,"0.00",",,C",,,,,"42",",,C","52",",,C","32",",,C","   29",",,C",,,,,"120.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-25",,,,,"0.00",",,C",,,,,"42",",,C","55",",,C","29",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-26",,,,,"1.05",",,C",,,,,"45",",,C","52",",,C","39",",,C","   29",",,C",,,,,"140.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-27",,,,,"0.00",",,C",,,,,"40",",,C","47",",,C","33",",,C","   30",",,C",,,,,"145.4",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-28",,,,,"0.00",",,C",,,,,"43",",,C","51",",,C","35",",,C","   32",",,C",,,,,"102.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-29",,,,,"0.02",",,C",,,,,"35",",,C","44",",,C","26",",,C","    9",",,C",,,,,"102.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-04-30",,,,,"0.03",",,C",,,,,"44",",,C","50",",,C","39",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-01",,,,,"0.50",",,C",,,,,"46",",,C","50",",,C","42",",,C","    9",",,C",,,,,"149.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-02",,,,,"0.07",",,C",,,,,"43",",,C","46",",,C","40",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-03",,,,,"0.54",",,C",,,,,"48",",,C","54",",,C","42",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-04",,,,,"0.00",",,C",,,,,"46",",,C","54",",,C","39",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-05",,,,,"0.00",",,C",,,,,"48",",,C","62",",,C","35",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-06",,,,,"0.00",",,C",,,,,"52",",,C","67",",,C","38",",,C","   20",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-07",,,,,"0.09",",,C",,,,,"51",",,C","61",",,C","41",",,C","   29",",,C",,,,,"82.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-08",,,,,"0.00",",,C",,,,,"45",",,C","54",",,C","37",",,C","   13",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-09",,,,,"0.33",",,C",,,,,"57",",,C","64",",,C","50",",,C","    9",",,C",,,,,"140.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-10",,,,,"0.39",",,C",,,,,"49",",,C","60",",,C","39",",,C","   29",",,C",,,,,"116.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-11",,,,,"0.00",",,C",,,,,"44",",,C","57",",,C","32",",,C","   35",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-12",,,,,"0.17",",,C",,,,,"45",",,C","49",",,C","42",",,C","    9",",,C",,,,,"123.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-13",,,,,"0.31",",,C",,,,,"44",",,C","45",",,C","41",",,C","    9",",,C",,,,,"116.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-14",,,,,"0.01",",,C",,,,,"46",",,C","56",",,C","36",",,C","   30",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-15",,,,,"0.00",",,C",,,,,"51",",,C","67",",,C","35",",,C","   31",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-16",,,,,"0.04",",,C",,,,,"51",",,C","57",",,C","45",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-18",,,,,"0.00",",,C",,,,,"50",",,C","60",",,C","40",",,C","   10",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-19",,,,,"0.17",",,C",,,,,"62",",,C","74",",,C","49",",,C","   22",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-20",,,,,"0.00",",,C",,,,,"55",",,C","67",",,C","43",",,C","   26",",,C",,,,,"140.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-21",,,,,"0.00",",,C",,,,,"52",",,C","66",",,C","38",",,C","   35",",,C",,,,,"102.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-22",,,,,"0.00",",,C",,,,,"53",",,C","61",",,C","46",",,C","    9",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-23",,,,,"0.00",",,C",,,,,"62",",,C","76",",,C","49",",,C","   30",",,C",,,,,"136.5",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-24",,,,,"0.00",",,C",,,,,"60",",,C","70",",,C","51",",,C","   34",",,C",,,,,"120.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-25",,,,,"0.71",",,C",,,,,"58",",,C","66",",,C","49",",,C","   11",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-26",,,,,"0.00",",,C",,,,,"62",",,C","72",",,C","53",",,C","   32",",,C",,,,,"102.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-27",,,,,"0.00",",,C",,,,,"63",",,C","74",",,C","52",",,C","   11",",,C",,,,,"73.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-28",,,,,"0.33",",,C",,,,,"53",",,C","56",",,C","49",",,C","    9",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-29",,,,,"0.00",",,C",,,,,"53",",,C","60",",,C","45",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-30",,,,,"0.00",",,C",,,,,"55",",,C","66",",,C","45",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-05-31",,,,,"0.02",",,C",,,,,"54",",,C","61",",,C","47",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-01",,,,,"0.00",",,C",,,,,"60",",,C","70",",,C","51",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-02",,,,,"0.09",",,C",,,,,"56",",,C","68",",,C","45",",,C","   29",",,C",,,,,"145.4",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-03",,,,,"0.00",",,C",,,,,"52",",,C","63",",,C","40",",,C","   29",",,C",,,,,"123.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-04",,,,,"0.08",",,C",,,,,"45",",,C","54",",,C","36",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-05",,,,,"0.35",",,C",,,,,"55",",,C","63",",,C","46",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-06",,,,,"0.00",",,C",,,,,"62",",,C","71",",,C","53",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-07",,,,,"0.00",",,C",,,,,"64",",,C","80",",,C","47",",,C","   33",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-08",,,,,"0.00",",,C",,,,,"63",",,C","74",",,C","52",",,C","   11",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-09",,,,,"0.00",",,C",,,,,"65",",,C","79",",,C","51",",,C","   11",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-10",,,,,"0.69",",,C",,,,,"62",",,C","68",",,C","56",",,C","   30",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-11",,,,,"0.00",",,C",,,,,"58",",,C","71",",,C","45",",,C","   29",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-12",,,,,"0.00",",,C",,,,,"58",",,C","72",",,C","43",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-13",,,,,"0.86",",,C",,,,,"57",",,C","60",",,C","54",",,C","   26",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-14",,,,,"0.00",",,C",,,,,"64",",,C","74",",,C","53",",,C","   30",",,C",,,,,"132.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-15",,,,,"0.05",",,C",,,,,"59",",,C","66",",,C","52",",,C","   21",",,C",,,,,"107.4",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-16",,,,,"0.00",",,C",,,,,"59",",,C","69",",,C","49",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-17",,,,,"0.00",",,C",,,,,"63",",,C","71",",,C","56",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-18",,,,,"0.00",",,C",,,,,"67",",,C","77",",,C","58",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-19",,,,,"0.00",",,C",,,,,"67",",,C","78",",,C","56",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-20",,,,,"0.43",",,C",,,,,"67",",,C","73",",,C","61",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-21",,,,,"0.00",",,C",,,,,"67",",,C","75",",,C","58",",,C","   35",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-22",,,,,"0.00",",,C",,,,,"67",",,C","78",",,C","56",",,C","   34",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-23",,,,,"0.00",",,C",,,,,"67",",,C","77",",,C","56",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-24",,,,,"0.05",",,C",,,,,"63",",,C","76",",,C","51",",,C","    9",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-25",,,,,"0.35",",,C",,,,,"69",",,C","78",",,C","60",",,C","   25",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-26",,,,,"0.24",",,C",,,,,"72",",,C","85",",,C","60",",,C","   26",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-27",,,,,"0.00",",,C",,,,,"70",",,C","82",",,C","58",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-28",,,,,"0.05",",,C",,,,,"69",",,C","81",",,C","57",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-29",,,,,"0.01",",,C",,,,,"74",",,C","83",",,C","65",",,C","   30",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-06-30",,,,,"0.00",",,C",,,,,"68",",,C","75",",,C","60",",,C","   34",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-01",,,,,"0.00",",,C",,,,,"67",",,C","78",",,C","57",",,C","   22",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-02",,,,,"0.00",",,C",,,,,"73",",,C","82",",,C","63",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-03",,,,,"0.00",",,C",,,,,"72",",,C","83",",,C","62",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-04",,,,,"0.00",",,C",,,,,"72",",,C","87",",,C","58",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-05",,,,,"0.32",",,C",,,,,"77",",,C","88",",,C","66",",,C","   36",",,C",,,,,"73.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-06",,,,,"0.01",",,C",,,,,"79",",,C","87",",,C","71",",,C","    3",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-07",,,,,"0.00",",,C",,,,,"67",",,C","76",",,C","56",",,C","    3",",,C",,,,,"73.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-08",,,,,"0.00",",,C",,,,,"66",",,C","78",",,C","54",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-09",,,,,"0.00",",,C",,,,,"68",",,C","81",",,C","55",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-10",,,,,"0.00",",,C",,,,,"69",",,C","85",",,C","53",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-11",,,,,"0.70",",,C",,,,,"73",",,C","86",",,C","60",",,C","   31",",,C",,,,,"158.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-12",,,,,"0.00",",,C",,,,,"66",",,C","73",",,C","58",",,C","   30",",,C",,,,,"73.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-13",,,,,"0.07",",,C",,,,,"67",",,C","80",",,C","55",",,C","   21",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-14",,,,,"0.00",",,C",,,,,"70",",,C","79",",,C","61",",,C","   33",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-15",,,,,"0.00",",,C",,,,,"68",",,C","78",",,C","58",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-16",,,,,"0.23",",,C",,,,,"76",",,C","90",",,C","62",",,C","   21",",,C",,,,,"120.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-17",,,,,"0.83",",,C",,,,,"76",",,C","81",",,C","70",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-18",,,,,"0.00",",,C",,,,,"75",",,C","80",",,C","69",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-19",,,,,"0.22",",,C",,,,,"77",",,C","87",",,C","67",",,C","   20",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-20",,,,,"0.15",",,C",,,,,"81",",,C","91",",,C","70",",,C","   27",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-21",,,,,"0.00",",,C",,,,,"74",",,C","83",",,C","64",",,C","   31",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-22",,,,,"0.00",",,C",,,,,"70",",,C","75",",,C","64",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-23",,,,,"0.00",",,C",,,,,"70",",,C","79",",,C","60",",,C","   33",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-24",,,,,"0.00",",,C",,,,,"69",",,C","79",",,C","59",",,C","   33",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-25",,,,,"0.00",",,C",,,,,"69",",,C","81",",,C","58",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-26",,,,,"0.00",",,C",,,,,"72",",,C","83",",,C","60",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-27",,,,,"0.00",",,C",,,,,"72",",,C","83",",,C","60",",,C","   21",",,C",,,,,"87.2",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-28",,,,,"0.11",",,C",,,,,"74",",,C","83",",,C","66",",,C","   20",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-29",,,,,"0.11",",,C",,,,,"75",",,C","85",",,C","64",",,C","   20",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-30",,,,,"0.33",",,C",,,,,"71",",,C","80",",,C","63",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-07-31",,,,,"0.00",",,C",,,,,"70",",,C","79",",,C","60",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-01",,,,,"0.00",",,C",,,,,"67",",,C","78",",,C","57",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-02",,,,,"0.00",",,C",,,,,"68",",,C","80",",,C","55",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-03",,,,,"0.00",",,C",,,,,"70",",,C","81",",,C","58",",,C","   21",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-04",,,,,"0.00",",,C",,,,,"67",",,C","77",",,C","57",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-05",,,,,"0.00",",,C",,,,,"68",",,C","81",",,C","55",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-06",,,,,"0.67",",,C",,,,,"69",",,C","77",",,C","61",",,C","   25",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-07",,,,,"0.38",",,C",,,,,"69",",,C","78",",,C","61",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-08",,,,,"0.96",",,C",,,,,"67",",,C","77",",,C","57",",,C","   32",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-09",,,,,"0.00",",,C",,,,,"68",",,C","78",",,C","58",",,C","   27",",,C",,,,,"132.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-10",,,,,"0.00",",,C",,,,,"65",",,C","76",",,C","53",",,C","   30",",,C",,,,,"111.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-11",,,,,"0.00",",,C",,,,,"65",",,C","79",",,C","50",",,C","   21",",,C",,,,,"82.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-12",,,,,"0.00",",,C",,,,,"70",",,C","80",",,C","60",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-13",,,,,"0.00",",,C",,,,,"72",",,C","82",",,C","63",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-14",,,,,"0.00",",,C",,,,,"69",",,C","78",",,C","61",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-15",,,,,"0.00",",,C",,,,,"66",",,C","75",",,C","58",",,C","   10",",,C",,,,,"82.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-16",,,,,"0.00",",,C",,,,,"68",",,C","77",",,C","59",",,C","   15",",,C",,,,,"73.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-17",,,,,"0.24",",,C",,,,,"70",",,C","78",",,C","62",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-18",,,,,"0.12",",,C",,,,,"70",",,C","79",",,C","61",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-19",,,,,"0.01",",,C",,,,,"69",",,C","82",",,C","56",",,C","   29",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-20",,,,,"0.00",",,C",,,,,"67",",,C","81",",,C","53",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-21",,,,,"0.46",",,C",,,,,"74",",,C","82",",,C","65",",,C","   20",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-22",,,,,"0.00",",,C",,,,,"67",",,C","75",",,C","58",",,C","   32",",,C",,,,,"78.3",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-23",,,,,"0.00",",,C",,,,,"63",",,C","73",",,C","53",",,C","   35",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-24",,,,,"0.00",",,C",,,,,"62",",,C","71",",,C","52",",,C",,,,,,,,
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-25",,,,,"0.00",",,C",,,,,"62",",,C","73",",,C","51",",,C","    9",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-26",,,,,"0.00",",,C",,,,,"65",",,C","74",",,C","56",",,C","    8",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-27",,,,,"0.46",",,C",,,,,"67",",,C","70",",,C","64",",,C","   17",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-28",,,,,"0.00",",,C",,,,,"72",",,C","80",",,C","64",",,C","   21",",,C",,,,,"94.0",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-29",,,,,"0.00",",,C",,,,,"67",",,C","75",",,C","60",",,C","   21",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-30",,,,,"0.00",",,C",,,,,"63",",,C","76",",,C","51",",,C","   27",",,C",,,,,"100.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-08-31",,,,,"0.00",",,C",,,,,"59",",,C","71",",,C","48",",,C","   35",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-09-01",,,,,"0.06",",,C",,,,,"60",",,C","67",",,C","52",",,C","   10",",,C",,,,,"71.6",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-09-02",,,,,"0.25",",,C",,,,,"66",",,C","75",",,C","58",",,C","   32",",,C",,,,,"120.8",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-09-03",,,,,"0.31",",,C",,,,,"60",",,C","69",",,C","51",",,C","   11",",,C",,,,,"91.7",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-09-04",,,,,"0.00",",,C",,,,,"60",",,C","70",",,C","49",",,C","   31",",,C",,,,,"102.9",",,C"
"CA006155875","OSHAWA, ON CA","43.9167","-78.8833","140.0","2019-09-05",,,,,"0.00",",,C",,,,,"58",",,C","69",",,C","46",",,C",,,,,,,,
